Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%)
69,EST,2006,0.199814821494,0.706983291592,0.236075811463999,2.9645573428,4.20861608035
69,EST,2007,0.200382013634,0.707325724030999,0.239855234305,2.96615475171,4.15493102487
69,EST,2008,0.200976876826,0.707681701948,0.243593061032,2.96765857223,4.09857129238
69,EST,2009,0.201504850936,0.707936578633,0.246115391826,2.96852622393,4.05113254844
69,EST,2010,0.201903935893,0.708088560638,0.248454650322,2.96860740101,4.01345211537
69,EST,2011,0.202213735749,0.708157491733,0.250151114035,2.96805393743,3.98242770032999
69,EST,2012,0.202527328667999,0.708196453369999,0.251287235291,2.96725147001,3.95316952571
69,EST,2013,0.202844059423,0.708233718722,0.252232532273,2.96645929903,3.92668447347
69,EST,2014,0.203149389644,0.708244850929,0.251934413325,2.96560807427,3.90209929677
69,EST,2015,0.203441938680999,0.708248794008,0.251524410321,2.96464422161,3.88006787777
69,EST,2016,0.203719099961,0.708246120694999,0.25126560871,2.96353692157,3.86132856551
69,EST,2017,0.203977642902,0.708240561777,0.250270742469,2.96224376542,3.84885421123
70,ETH,1990,0.154271679828,0.61549493911,0.0833047775041,3.69369694994,4.03494418452
70,ETH,1991,0.154198598618,0.615712000866,0.081930467097,3.6867827063,4.02907476557
70,ETH,1992,0.154117644841,0.615947732084,0.0809301815047,3.68033350297,4.02348374677
70,ETH,1993,0.154043476545,0.616190186126999,0.0797858477613,3.67446274777,4.01965317296
70,ETH,1994,0.153989306154,0.616445766263,0.079083858247,3.66946110375,4.01614085611
70,ETH,1995,0.15397178586,0.616727536708,0.0786365198263999,3.66567253152,4.01394459029
70,ETH,1996,0.153938413272999,0.617170185904,0.0786346534065,3.66355555992,4.00971495374
70,ETH,1997,0.153863416702,0.617830355568,0.0784144838327,3.66250127183999,3.99990993856
70,ETH,1998,0.153794176487,0.618598052074,0.0783834651546,3.66233353953,3.98903916645999
70,ETH,1999,0.153772336984,0.619344556842,0.0783043822515,3.66282616533,3.97904305534
70,ETH,2000,0.153832847882,0.61990023263,0.0782890217752,3.66334599112,3.97244212389
70,ETH,2001,0.154016182858999,0.620338700411,0.078454633374,3.66463397070999,3.96901302735
70,ETH,2002,0.154316155481,0.620824513847,0.0790338295248,3.66725065393999,3.96431511052
70,ETH,2003,0.154692303438999,0.621346385441999,0.0796685459949,3.67092321812999,3.95787487703
